ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,Density_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,AtomicRadii_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,GSbandgap_composition_average,valence_arithmetic_average,ElasticModulus_composition_average,IsPnictide_composition_average,GSbandgap_arithmetic_average,BCCfermi_arithmetic_average,IonicRadii_composition_average,NValance_composition_average,NUnfilled_composition_average,NdUnfilled_arithmetic_average,HeatVaporization_composition_average,Polarizability_arithmetic_average,ThermalConductivity_composition_average,valence_composition_average,ICSDVolume_composition_average,ElectronAffinity_composition_average,ElectricalConductivity_composition_average,GSenergy_pa_arithmetic_average,SpaceGroupNumber_composition_average,BCCvolume_padiff_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_arithmetic_average,NdValence_composition_average,HHIr_composition_average,ThermalExpansionCoefficient_composition_average,AtomicWeight_composition_average,CovalentRadii_arithmetic_average,Period_composition_average,Row_composition_average,HHIr_arithmetic_average,BCCenergy_pa_composition_average,AtomicNumber_composition_average,Number_composition_average,phi_composition_average,HeatFusion_arithmetic_average,BulkModulus_composition_average,IsMonoclinic_composition_average,BCCvolume_pa_arithmetic_average,MiracleRadius_composition_average,IsNonmetal_composition_average,BulkModulus_arithmetic_average,Density_arithmetic_average,IonicRadii_arithmetic_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,IsSimpleCubic_difference,ElectronAffinity_difference,HeatCapacityMolar_arithmetic_average,ChemicalFamily_2,BCCvolume_padiff_composition_average,SecondIonizationEnergy_arithmetic_average,ThermalExpansionCoefficient_difference,ThermalConductivity_arithmetic_average,AtomicVolume_composition_average,ThirdIonizationEnergy_composition_average,IonizationEnergy_composition_average,n_ws^third_arithmetic_average,target
165.06666666666666,-4.099690453333333,857.819711,27.577872,6.17419,1.3013333333333332,49.6205,,3.166666666666667,13.4255,0.165,,4.748147371666667,1.06274,5.824,,,54.2964831,,,,,116.7372,,-4.6939796070833335,46.738,,3.4916666666666667,4.15891153935,,,,538.957,22.5105262546,,,,,,10.816,10.816,,13.926666666666668,,,,,,,,,,0.49445,,,,,,,,,,,,,-4.522878745
165.06666666666666,-4.099690453333333,790.9567452547454,27.46112887112888,5.962797202797203,1.3013333333333332,49.6205,,3.166666666666667,12.084415584415584,0.1598401598401598,,4.748147371666667,1.0503296703296705,5.633366633366634,,,53.12812607392607,,,,,115.63396603396605,,-4.6939796070833335,53.640359640359655,,3.4916666666666667,4.188133368501499,,,,523.2427572427573,21.345073206593405,,,,,,10.278721278721278,10.278721278721278,,13.926666666666668,,,,,,,,,,0.5066733266733268,,,,,,,,,,,,,-4.522878745
193.78,-4.48060906,1108.010122754491,27.631111776447103,5.683792415169661,1.2798,52.765,,3.8,19.61177644710579,0.2225548902195609,,5.946964358,1.079870259481038,6.056886227544911,,,35.33112804391218,,,,,118.43952095808385,,-5.1300533475000005,43.19560878243513,,3.49,4.651310511586827,,,,543.8477045908184,25.91143278842316,,,,,,12.184630738522957,12.184630738522957,,12.51,,,,,,,,,,0.49687624750499,,,,,,,,,,,,,-9.447331784
197.42,-3.30968497,859.8664101796408,27.67861676646707,5.10870259481038,1.3159999999999998,52.2624,,3.2,9.076846307385228,0.2225548902195609,,5.904370508,1.0753992015968064,5.889221556886228,,,32.60937155688623,,,,,117.37764471057883,,-3.9779946635,42.97205588822355,,3.4000000000000004,4.639408038532935,,,,544.864870259481,24.51341338882236,,,,,,11.56986027944112,11.56986027944112,,10.452,,,,,,,,,,0.4778742514970059,,,,,,,,,,,,,-7.498940738
195.16,-4.2367444160000005,1149.0320788423155,27.72891616766467,5.281956087824351,1.2782,52.7032,,3.8,16.929141716566868,0.2225548902195609,,5.641854510000001,1.0759580838323353,6.168662674650699,,,35.89001027944112,,,,,116.20399201596808,,-4.8860069115,43.19560878243513,,3.5460000000000003,4.566050274620759,,,,544.2333333333333,26.12654097205589,,,,,,12.296407185628745,12.296407185628745,,11.072,,,,,,,,,,0.4991117764471058,,,,,,,,,,,,,-5.863279433
194.58,-4.601977644,832.4317110000001,27.704592,4.9282200000000005,1.3636,51.1152,,3.0,13.0834,0.165,,3.915371538,1.07242,5.274,,,60.4234831,,,,,110.7422,,-5.253402950500001,44.692,,3.08,4.03184567702,,,,538.9866999999999,21.82917868,,,,,,10.552,10.552,,9.46,,,,,,,,,,0.50072,,,,,,,,,,,,,-3.297569464
194.58,-4.601977644,829.233708,27.691008,4.87509,1.3636,51.1152,,3.0,12.561799999999998,0.163,,3.915371538,1.07378,5.2170000000000005,,,61.0697068,,,,,109.9691,,-5.253402950500001,46.7,,3.08,3.99230645092,,,,533.7538,22.128205706,,,,,,10.661,10.661,,9.46,,,,,,,,,,0.50229,,,,,,,,,,,,,-3.214670165
194.58,-4.601977644,828.597424,27.699224,4.89607,1.3636,51.1152,,3.0,12.790400000000002,0.164,,3.915371538,1.07329,5.247,,,60.5516504,,,,,110.4262,,-5.253402950500001,45.605,,3.08,4.011996786000001,,,,536.7546,21.942238968,,,,,,10.591,10.591,,9.46,,,,,,,,,,0.5009,,,,,,,,,,,,,-3.256490235
194.68,-4.991015012,869.8537110000001,27.688862,4.954840000000001,1.2497999999999998,53.1414,,3.6,14.696,0.165,,4.559252336,1.06725,5.329000000000001,,,59.94168309999999,,,,,111.0062,,-5.6175798675,45.077,,3.426,4.06725912091,,,,538.9922,21.465509330000003,,,,,,10.409,10.409,,9.944,,,,,,,,,,0.50688,,,,,,,,,,,,,-3.454692884
198.74,-3.864699164,863.6497110000001,27.706902,4.839131,1.3335999999999997,52.6172,,3.0,12.529,0.165,,4.948607176,1.07,5.384,,,58.5868681,,,,,111.0612,,-4.4938433875,44.087,,3.22,4.08867363711,,,,539.2155,22.11421233,,,,,,10.662,10.662,,7.8402,,,,,,,,,,0.5002800000000001,,,,,,,,,,,,,-3.396855627
194.68,-4.991015012,904.077708,27.659548,4.92833,1.2497999999999998,53.1414,,3.6,15.786999999999995,0.163,,4.559252336,1.06344,5.327,,,60.1061068,,,,,110.4971,,-5.6175798675,47.46999999999999,,3.426,4.0631333387,,,,533.7648,21.400867006,,,,,,10.375,10.375,,9.944,,,,,,,,,,0.51461,,,,,,,,,,,,,-3.413412695
198.74,-3.864699164,891.6697079999999,27.695628,4.696912,1.3335999999999997,52.6172,,3.0,11.452999999999998,0.163,,4.948607176,1.06894,5.436999999999999,,,57.3964768,,,,,110.6071,,-4.4938433875,45.49,,3.22,4.1059623711,,,,534.2114,22.698273006,,,,,,10.881,10.881,,7.8402,,,,,,,,,,0.50141,,,,,,,,,,,,,-3.522878745
194.68,-4.991015012,917.253421,27.64703,4.90828,1.2497999999999998,53.1414,,3.6,16.227,0.162,,4.559252336,1.06196,5.325,,,60.015274100000006,,,,,110.3011,,-5.6175798675,48.55799999999999,,3.426,4.059381467630001,,,,531.5352,21.348623044,,,,,,10.349,10.349,,9.944,,,,,,,,,,0.51759,,,,,,,,,,,,,-3.756961951
193.3,-5.234879656,887.9297079999999,27.621048,5.08651,1.2513999999999998,53.2032,,3.6,16.843,0.163,,4.864362184,1.0649799999999998,5.283,,,59.8861068,,,,,111.3771,,-5.8616263035000005,47.46999999999999,,3.37,4.09669542198,,,,533.613,21.316191206,,,,,,10.331,10.331,,11.382,,,,,,,,,,0.51373,,,,,,,,,,,,,-3.823908741
194.58,-4.601977644,825.399421,27.68564,4.8429400000000005,1.3636,51.1152,,3.0,12.2688,0.162,,3.915371538,1.07465,5.19,,,61.1978741,,,,,109.6531,,-5.253402950500001,47.613,,3.08,3.9724575599,,,,531.5217,22.241265994000003,,,,,,10.7,10.7,,9.46,,,,,,,,,,0.50247,,,,,,,,,,,,,-4.2644011
193.36,-4.2930910440000005,850.845711,27.710972,4.871130000000001,1.3769999999999998,50.846,,3.0,12.925,0.165,,4.823944180000001,1.07396,5.274,,,60.4924531,,,,,111.2922,,-4.9459922325,44.692,,3.074,4.08181717233,,,,538.9196,22.3791745,,,,,,10.75,10.75,,8.422,,,,,,,,,,0.50039,,,,,,,,,,,,,-3.277366077
193.36,-4.2930910440000005,866.061708,27.703768,4.76091,1.3769999999999998,50.846,,3.0,12.244999999999996,0.163,,4.823944180000001,1.07686,5.2170000000000005,,,61.2076468,,,,,111.0691,,-4.9459922325,46.7,,3.074,4.09224944154,,,,533.6196,23.228197346,,,,,,11.057,11.057,,8.422,,,,,,,,,,0.50163,,,,,,,,,,,,,-3.303643611
243.75,-3.2258120075,1145.6185244755245,27.933850149850148,4.20036963036963,1.295,59.51675,,3.0,6.938061938061937,0.1668331668331668,,5.604791145,1.0824775224775225,6.440559440559441,,,44.76977052947053,,,,,122.74465534465534,,-3.997058736875,36.77622377622377,,3.1375,4.743972456793206,,,,545.9410589410589,29.380343710289708,,,,,,13.545454545454543,13.545454545454543,,7.227499999999999,,,,,,,,,,0.4676023976023975,,,,,,,,,,,,,-8.698970004
193.74,-3.891755728,880.693424,27.512130000000003,7.0589,1.3072,53.309,,3.0,13.505,0.164,,4.44009218,1.06153,6.177,,,50.68195039999999,,,,,120.0158,,-4.5857480985,48.488,,3.24,4.16207409133,,,,536.4641,23.54292896,,,,,,11.233,11.233,,14.56,,,,,,,,,,0.48791,,,,,,,,,,,,,-4.525783736
194.1,-4.314434368,958.917424,27.50541,7.054259999999999,1.2342,54.4872,,3.6,15.601,0.164,,4.840030658000001,1.05833,6.257,,,51.3971504,,,,,120.1102,,-4.9857423525,49.048,,3.576,4.1940691695700005,,,,536.4929,23.717154368,,,,,,11.313,11.313,,14.502,,,,,,,,,,0.4959099999999999,,,,,,,,,,,,,-4.435333936
194.1,-4.314434368,1005.230418,27.489016000000003,6.477409999999999,1.2342,54.4872,,3.6,17.567,0.16,,4.840030658000001,1.05261,6.019,,,53.892397800000005,,,,,116.788,,-4.9857423525,53.086,,3.576,4.15005275564,,,,526.1016,23.01011272,,,,,,11.011,11.011,,14.502,,,,,,,,,,0.51457,,,,,,,,,,,,,-4.625251654
195.68,-3.253015648,932.340418,27.523426,6.173085,1.2679999999999998,54.499,,3.0,10.167000000000002,0.16,,4.339703318,1.0552,6.204000000000001,,,50.4351178,,,,,116.973,,-3.931096541,46.981,,3.41,4.05749219774,,,,526.3939,23.523598720000003,,,,,,11.196000000000002,11.196000000000002,,12.857,,,,,,,,,,0.49755,,,,,,,,,,,,,-4.614393726
198.16,-3.18811852,968.121421,27.542432,6.470257,1.3179999999999998,53.963,,3.0,11.313,0.162,,5.229385498,1.06223,6.2700000000000005,,,49.3269191,,,,,118.5361,,-3.8620058725,48.639,,3.37,4.22565959144,,,,531.8484000000001,24.947507044,,,,,,11.78,11.78,,12.3982,,,,,,,,,,0.48924,,,,,,,,,,,,,-5.240332155
165.06666666666666,-4.099690453333333,792.70685,27.608574,5.09835,1.3013333333333332,49.6205,,3.166666666666667,12.592,0.163,,4.748147371666667,1.06107,5.312,,,57.555285,,,,,111.9863,,-4.6939796070833335,48.254000000000005,,3.4916666666666667,4.108587159070001,,,,532.5799,20.9375601324,,,,,,10.152,10.152,,13.926666666666668,,,,,,,,,,0.50576,,,,,,,,,,,,,-2.995678626
165.06666666666666,-4.099690453333333,786.531421,27.602512,5.075270000000001,1.3013333333333332,49.6205,,3.166666666666667,12.488500000000002,0.162,,4.748147371666667,1.06081,5.300000000000001,,,57.430474100000005,,,,,111.9681,,-4.6939796070833335,48.79100000000001,,3.4916666666666667,4.11026393507,,,,531.8084,20.8418125862,,,,,,10.108,10.108,,13.926666666666668,,,,,,,,,,0.50568,,,,,,,,,,,,,-3.132532512
165.06666666666666,-4.099690453333333,781.9306323676323,27.58816783216783,5.068441558441558,1.3013333333333332,49.6205,,3.166666666666667,12.387612387612386,0.1618381618381618,,4.748147371666667,1.0590209790209788,5.282717282717282,,,57.40434795204795,,,,,111.82847152847152,,-4.6939796070833335,49.497502497502495,,3.4916666666666667,4.115047214155844,,,,529.9,20.74723316883117,,,,,,10.063936063936064,10.063936063936064,,13.926666666666668,,,,,,,,,,0.5077222777222776,,,,,,,,,,,,,-4.153662888
196.94,-4.063955566,1276.9678848848848,26.8784044044044,5.970830830830831,1.2876,52.7006,,3.0,26.2027027027027,0.1181181181181181,,4.821768334000001,0.954184184184184,4.495495495495495,,,121.72347917917918,,,,,91.62312312312312,,-4.7095676195000005,92.8198198198198,,3.28,3.640642657687688,,,,395.03113113113113,22.628783445245244,,,,,,10.795795795795796,10.795795795795796,,9.324000000000002,,,,,,,,,,0.7158058058058058,,,,,,,,,,,,,-3.537602002
241.2,-4.3234517375,1463.9919590000004,27.32595,5.180669999999999,1.20025,59.554,,3.5,32.318000000000005,0.143,,4.9550276825,1.01104,5.428000000000001,,,74.7346239,,,,,102.8046,,-5.078168054375,72.63200000000002,,3.3325,4.149748172390001,,,,471.8064,22.543303366000004,,,,,,10.86,10.86,,8.8925,,,,,,,,,,0.6292000000000001,,,,,,,,,,,,,-8.958607315
275.3333333333333,-1.7746393933333335,945.2858,35.9296,2.901,1.14,71.12833333333333,,3.333333333333333,6.0,0.0,,1.7693190466666668,1.128,5.200000000000001,,,91.88718,,,,,129.01999999999998,,-2.736568050833333,152.60000000000002,,0.95,1.15247488,,,,183.6,23.34528,,,,,,10.4,10.4,,2.835,,,,,,,,,,0.588,,,,,,,,,,,,,-5.974694135
218.925,-3.04811469,847.6534999999999,25.185174,8.62159,1.165,61.53375,,3.0,67.343,0.0,,4.793027415,0.98575,4.851,,,118.26016999999996,,,,,105.35596,,-4.1937922197925,96.226,,2.0375,3.46730721393,,,,407.0231,17.136958999999997,,,,,,7.987,7.987,,15.0275,,,,,,,,,,0.53053,,,,,,,,,,,,,-6.122628654
60.75,-2.6264764575,1165.588198,24.445013,3.670416,1.2725,56.768,,4.75,12.619,0.075,,5.06834593,0.58948,3.622,,,74.90259999999999,,,,,132.85102,,-3.2880116065625,139.606,,2.1,4.063629870720001,,,,58.95700000000001,20.31774515,,,,,,9.846,9.846,,6.61525,,,,,,,,,,0.58631,,,,,,,,,,,,,-1.853871964
239.675,-3.32167187,757.33486013986,26.740923076923075,5.178881118881117,1.2325,60.44625,,3.0,14.885114885114882,0.0229770229770229,,4.437164965,1.0164435564435563,4.546453546453546,,,95.70994955044954,,,,,102.5006993006993,,-4.160806850625,124.78421578421576,,3.2375,2.12463224028971,,,,377.8338661338661,17.58329223376623,,,,,,8.184815184815184,8.184815184815184,,14.675,,,,,,,,,,0.5853946053946053,,,,,,,,,,,,,-5.987162775
317.6666666666667,-3.002774196666667,429.2145,26.9895,3.5525,1.1866666666666668,69.18833333333333,,2.6666666666666665,4.375,0.125,,4.456205766666667,1.00625,4.0,,,58.41794999999999,,,,,101.9375,,-4.0090626191666665,92.125,,2.8,2.8804543825,,,,423.125,14.47429525,,,,,,7.0,7.0,,7.253333333333333,,,,,,,,,,0.57375,,,,,,,,,,,,,-12.75696195
278.1333333333333,-4.421515693333333,965.0895,27.12275,3.9225,1.2003333333333337,68.89833333333334,,2.6666666666666665,19.875,0.0,,3.25192137,1.0525,4.0,,,112.70545,,,,,99.225,,-5.188646501666666,120.5,,2.3666666666666667,2.42884773375,,,,408.3,16.9702625,,,,,,8.0,8.0,,8.240000000000002,,,,,,,,,,0.5725,,,,,,,,,,,,,-5.777283529
239.675,-3.32167187,515.7533520000001,26.923944,3.98084,1.2325,60.44625,,3.0,7.15,0.098,,4.437164965,1.00898,4.144,,,68.2719192,,,,,102.0854,,-4.160806850625,100.762,,3.2375,2.6802685018,,,,411.1628,15.293485876,,,,,,7.311999999999999,7.311999999999999,,14.675,,,,,,,,,,0.5767800000000001,,,,,,,,,,,,,-5.943095149
240.35,-4.48689582,750.7395,27.06945,3.7745,1.22025,59.21875,,3.25,13.675,0.05,,4.95590982,1.034,4.0,,,90.99045,,,,,100.31,,-5.241612136875,109.15,,3.1625,2.60949039325,,,,414.23,15.9718756,,,,,,7.6,7.6,,10.815,,,,,,,,,,0.573,,,,,,,,,,,,,-12.44977165
240.35,-4.48689582,857.9145000000001,27.0961,3.8485,1.22025,59.21875,,3.25,16.775,0.025,,4.95590982,1.04325,4.0,,,101.84795,,,,,99.7675,,-5.241612136875,114.825,,3.1625,2.5191690635,,,,411.265,16.47106905,,,,,,7.800000000000001,7.800000000000001,,10.815,,,,,,,,,,0.57275,,,,,,,,,,,,,-12.88438949
239.675,-3.32167187,682.4380469530469,26.795582417582416,4.81166833166833,1.2325,60.44625,,3.0,12.462537462537462,0.0469530469530469,,4.437164965,1.0135164835164834,4.419580419580419,,,87.11765084915083,,,,,102.33526473526472,,-4.160806850625,117.25774225774224,,3.2375,2.3018847209390607,,,,387.9540459540459,16.87169511888112,,,,,,7.914085914085914,7.914085914085914,,14.675,,,,,,,,,,0.5834865134865134,,,,,,,,,,,,,-4.958607315
210.025,-4.3857279925,906.669204,26.934074,4.619340000000001,1.24275,60.22875,,3.0,18.729,0.0,,3.5339516675,1.03798,4.288,,,108.9611884,,,,,100.6926,,-5.0454947625,125.516,,2.9125,2.22357004461,,,,390.78,17.5303859,,,,,,8.192,8.192,,15.415,,,,,,,,,,0.5791000000000001,,,,,,,,,,,,,-6.051098239
240.35,-4.48689582,536.3895,27.01615,3.6265,1.22025,59.21875,,3.25,7.475,0.1,,4.95590982,1.0155,4.0,,,69.27544999999999,,,,,101.395,,-5.241612136875,97.8,,3.1625,2.79013305275,,,,420.16,14.9734887,,,,,,7.2,7.2,,10.815,,,,,,,,,,0.5735,,,,,,,,,,,,,-12.68824614
82.5,-2.651215945,1521.0,26.224153846153843,4.069615384615385,1.3575,55.11525,,4.75,12.307692307692308,0.0769230769230769,,5.6384755900000005,0.6446153846153846,4.461538461538461,,,74.29999999999998,,,,,132.9153846153846,,-3.2182537721875004,137.6923076923077,,2.1,4.211714586923076,,,,64.61538461538461,27.68071015384615,,,,,,12.769230769230766,12.769230769230766,,7.75525,,,,,,,,,,0.5792307692307692,,,,,,,,,,,,,-3.200659451
16.900000000000002,-2.9892589933333333,499.725238061938,25.211549450549448,8.915504495504496,0.95,53.46033333333333,,1.6666666666666663,75.24175824175825,0.0,,4.568853736666666,1.1913186813186811,1.3336663336663337,,,109.5642884115884,,,,,62.99020979020979,,-3.95962527639,195.16783216783216,,4.45,3.894973558511488,,,,8.458441558441558,3.633246733266733,,,,,,2.000999000999001,2.000999000999001,,17.753333333333334,,,,,,,,,,1.454955044955045,,,,,,,,,,,,,-7.004803708
172.3,-5.130565956000001,1722.7839800000002,27.9821,3.96989,1.3689999999999998,51.543400000000005,,3.4,29.732000000000003,0.0,,4.325357682,1.17479,4.977,,,145.55895800000002,,,,,100.6918,,-5.670003474068,83.03699999999999,,2.854,3.500181047,,,,488.413,37.156839520000005,,,,,,16.633,16.633,,7.295999999999999,,,,,,,,,,0.50894,,,,,,,,,,,,,-3.0
209.95,-4.195604755000001,1637.0546026026027,27.91637237237237,3.926166166166166,1.40125,56.0125,,2.5,28.6986986986987,0.0,,3.5129614325,1.1654854854854857,4.895895895895896,,,143.66293373373372,,,,,100.398998998999,,-4.83236303,85.06206206206207,,2.455,3.3633316489389387,,,,483.527927927928,35.37817367367367,,,,,,15.88888888888889,15.88888888888889,,5.8925,,,,,,,,,,0.5119319319319319,,,,,,,,,,,,,-3.050609993
168.86,-5.948243928,1757.1652639999998,27.912438,4.29087,1.395,44.81,,3.2,31.45,0.0,,4.286264448,1.16539,5.065,,,142.0811644,,,,,101.0928,,-6.457650548,84.828,,2.9240000000000004,3.38062430322,,,,486.152,36.12680374999999,,,,,,16.165,16.165,,15.176,,,,,,,,,,0.5109199999999999,,,,,,,,,,,,,-3.13667714
169.1,-4.212156782,1653.0141331331329,27.89775575575576,4.1523223223223225,1.395,51.654,,2.8000000000000003,28.73873873873874,0.0,,3.686377658,1.164994994994995,4.991991991991992,,,143.12392382382382,,,,,101.33883883883884,,-4.789098333,85.55455455455456,,2.874,3.386894348588589,,,,482.7199199199199,35.84031035035035,,,,,,16.073073073073076,16.073073073073076,,12.102,,,,,,,,,,0.5112712712712713,,,,,,,,,,,,,-3.443697499
169.24,-5.070670280000001,1723.5546736736735,27.906144144144143,4.168838838838838,1.386,50.504000000000005,,3.6,31.89189189189189,0.0,,4.5624252,1.1658958958958958,4.931931931931932,,,145.4609608608609,,,,,101.23873873873872,,-5.704817138,85.24424424424424,,3.0440000000000005,3.430740571911912,,,,482.72692692692686,36.124894934934936,,,,,,16.193193193193196,16.193193193193196,,12.432000000000002,,,,,,,,,,0.5158758758758759,,,,,,,,,,,,,-4.283996656
209.95,-4.195604755000001,1632.301406,27.914352,3.96263,1.40125,56.0125,,2.5,29.0,0.0,,3.5129614325,1.1640099999999998,4.909000000000001,,,143.7596126,,,,,100.3612,,-4.83236303,84.737,,2.455,3.34944191118,,,,484.5346,35.04462542,,,,,,15.765,15.765,,5.8925,,,,,,,,,,0.51234,,,,,,,,,,,,,-2.991399828
209.95,-4.195604755000001,1782.3183043043043,28.069071071071072,4.016746746746747,1.40125,56.0125,,2.5,30.100100100100104,0.0,,3.5129614325,1.1877377377377376,5.073073073073074,,,148.2598804804805,,,,,101.68488488488488,,-4.83236303,79.23223223223222,,2.455,3.619047220350351,,,,498.4906906906907,38.90264775775775,,,,,,17.375375375375377,17.375375375375377,,5.8925,,,,,,,,,,0.4987387387387387,,,,,,,,,,,,,-4.102372909
182.16,-3.607380744,1581.1824000000004,27.92005,3.872,1.501,59.1382,,2.2,27.875,0.0,,3.073418982,1.1605,4.8,,,140.52629000000002,,,,,99.4625,,-4.117938700666,88.30000000000001,,2.5040000000000004,3.26676743175,,,,475.465,34.158906232,,,,,,15.400000000000002,15.400000000000002,,5.234,,,,,,,,,,0.516,,,,,,,,,,,,,-3.800244823
210.0,-4.1587735850000005,1715.8934414414416,27.93565165165165,4.017717717717718,1.3890000000000002,56.624,,2.5,28.85885885885886,0.0,,2.467229305,1.1636636636636637,5.132132132132131,,,137.03502582582584,,,,,100.35975975975975,,-4.79393397375,84.92192192192192,,2.46,2.916221664894895,,,,483.3873873873874,36.135036936936935,,,,,,16.333333333333332,16.333333333333332,,6.065,,,,,,,,,,0.515015015015015,,,,,,,,,,,,,-6.0
169.34,-4.282634264,1587.6374000000003,27.8426,3.9008,1.4852,49.2252,,2.6,27.76,0.0,,3.499652114,1.1566,4.859999999999999,,,139.43574,,,,,99.64,,-4.818360692000001,88.3,,2.6020000000000003,3.1529956617999995,,,,474.874,33.8644176,,,,,,15.260000000000002,15.260000000000002,,6.142,,,,,,,,,,0.5204,,,,,,,,,,,,,-3.0
209.95,-4.195604755000001,1659.5210690690692,27.92538138138138,3.938978978978979,1.40125,56.0125,,2.5,28.85885885885886,0.0,,3.5129614325,1.1670870870870869,4.903903903903903,,,144.67382462462464,,,,,100.35975975975975,,-4.83236303,84.92192192192192,,2.455,3.393552846216216,,,,483.3645645645646,35.90655993993994,,,,,,16.105105105105103,16.105105105105103,,5.8925,,,,,,,,,,0.5127327327327327,,,,,,,,,,,,,-2.815308569
209.375,-5.2431376125,4067.3218211788208,28.10725874125874,8.77170829170829,1.39675,49.13975,,2.75,43.94205794205793,0.0,,4.1279845825,1.1822177822177822,8.435564435564435,,,196.306284015984,,,,,113.46903096903095,,-5.851406135,82.44755244755244,,2.5175,3.701312631648351,,,,524.0017982017981,58.950480999001,,,,,,24.87712287712288,24.87712287712288,,11.4975,,,,,,,,,,0.4823376623376623,,,,,,,,,,,,,-3.436518915
171.94,-5.471886683999999,3171.8574,27.7633,7.7105,1.4218,50.389,,3.2,42.9,0.0,,3.684919572,1.169,7.05,,,157.97153999999998,,,,,86.03999999999999,,-5.933321699,98.4,,2.79,3.25218658,,,,476.04,48.797727,,,,,,21.05,21.05,,13.644000000000002,,,,,,,,,,0.513,,,,,,,,,,,,,-4.200039473
209.625,-4.80361811,2366.44272,28.02172,7.449800000000001,1.3965,55.39975,,2.75,27.178,0.0,,3.9943792125,1.19436,5.44,,,189.315432,,,,,122.65460000000002,,-5.4118866325,79.13,,2.5175,3.7219978978,,,,533.6423000000001,41.32450828,,,,,,18.59,18.59,,9.855,,,,,,,,,,0.47662,,,,,,,,,,,,,-4.37161107
209.625,-4.80361811,2325.519146,27.983882,7.396479999999999,1.3965,55.39975,,2.75,26.85,0.0,,3.9943792125,1.18876,5.392,,,187.8292166,,,,,122.1434,,-5.4118866325,80.607,,2.5175,3.6578320016,,,,529.5197000000001,40.43840477,,,,,,18.214,18.214,,9.855,,,,,,,,,,0.48018,,,,,,,,,,,,,-4.417936637
209.625,-4.80361811,2389.710007,28.041764000000004,7.47806,1.3965,55.39975,,2.75,27.362,0.0,,3.9943792125,1.1973600000000002,5.465000000000001,,,190.1847747,,,,,122.9053,,-5.4118866325,78.374,,2.5175,3.75785471791,,,,535.6832,41.83354227,,,,,,18.805,18.805,,9.855,,,,,,,,,,0.47494,,,,,,,,,,,,,-4.453457337
172.88,-4.751563188,1609.1446926926928,27.955441441441444,5.264444444444446,1.4613999999999998,54.7032,,2.8000000000000003,24.743743743743742,0.0,,2.5778569319999995,1.204854854854855,4.8998998998999,,,130.37424504504506,,,,,68.95015015015017,,-5.235608213000001,90.4004004004004,,2.62,2.891862098948949,,,,484.1067067067068,36.76154452452453,,,,,,16.813813813813816,16.813813813813816,,10.96,,,,,,,,,,0.4743943943943944,,,,,,,,,,,,,-8.0
145.86666666666667,-5.633563051666666,2619.379927927928,27.936192192192195,6.393393393393394,1.4248333333333334,46.521166666666666,,3.333333333333333,35.492492492492495,0.0,,3.3125332616666667,1.1837037037037037,6.453453453453454,,,144.10417497497497,,,,,77.86686686686687,,-6.036933905833334,93.08708708708708,,3.005,3.0724239885185183,,,,485.015015015015,44.5356452052052,,,,,,19.548548548548546,19.548548548548546,,12.53,,,,,,,,,,0.4918018018018018,,,,,,,,,,,,,-4.552841969
145.86666666666667,-5.633563051666666,2582.305853853854,27.935751751751752,6.397137137137138,1.4248333333333334,46.521166666666666,,3.333333333333333,34.38038038038038,0.0,,3.3125332616666667,1.1843643643643642,6.40940940940941,,,144.9377085085085,,,,,77.82282282282281,,-6.036933905833334,92.70170170170172,,3.005,3.034156954204204,,,,484.9797797797798,44.44779935935936,,,,,,19.504504504504503,19.504504504504503,,12.53,,,,,,,,,,0.489049049049049,,,,,,,,,,,,,-4.443697499
172.68,-5.10317879,2514.898446446447,27.93495095095095,6.403943943943944,1.4615999999999998,49.6952,,2.8000000000000003,32.35835835835836,0.0,,2.684741228,1.1855655655655657,6.32932932932933,,,146.45322402402402,,,,,77.74274274274275,,-5.587223815,92.001001001001,,2.62,2.9645805281781783,,,,484.9157157157158,44.28807963963964,,,,,,19.424424424424423,19.424424424424423,,12.274,,,,,,,,,,0.4840440440440441,,,,,,,,,,,,,-3.769551079
172.88,-4.751563188,1689.9134614614618,27.85735335335336,5.733133133133133,1.4613999999999998,54.7032,,2.8000000000000003,24.29229229229229,0.0,,2.5778569319999995,1.1855655655655657,4.8998998998999,,,141.66463543543546,,,,,81.41841841841843,,-5.235608213000001,92.001001001001,,2.62,2.9100149716616617,,,,485.0178178178179,35.29885741741742,,,,,,16.157157157157158,16.157157157157158,,10.96,,,,,,,,,,0.4850650650650651,,,,,,,,,,,,,-5.26760624
172.68,-5.10317879,2433.0574,27.8338,6.247,1.4615999999999998,49.6952,,2.8000000000000003,31.8,0.0,,2.684741228,1.167,6.199999999999999,,,146.66654,,,,,81.84,,-5.587223815,94.90000000000002,,2.62,2.879137364,,,,476.34,41.937228000000005,,,,,,18.4,18.4,,12.274,,,,,,,,,,0.497,,,,,,,,,,,,,-3.259637311
